,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,369920.0,2871.027683377266,1253,419,2.990453460620525,1.4192447015570935,22.282655597747162,47.2372196942136,97.47942408386936,24.54553558333508,33.12580564919553,63.82428555103731,19.23314568314799,129.1588863861922,0.9729322476162933,0.5000187751840474,7.455233834417609
0,374873.0,2888.826677799225,1255,424,2.9599056603773586,1.4194673929570816,22.26172483578307,65.62409794783132,93.46704314816206,55.78873938209426,43.480301018932856,62.983551419770784,37.18059804344442,142.61815206365037,0.9751401308979236,0.5184135867880806,7.54127844538673
0,353993.0,2869.713975906372,1257,410,3.0658536585365854,1.4558762461404604,23.263901555997883,46.700318217979316,85.20207035721909,33.616966451287425,33.8195684051274,59.89166956223473,25.239211866419048,128.42566685103444,0.9715844289493674,0.5165080211700115,7.548909878577329
0,360423.0,2782.115996837616,1195,422,2.8317535545023698,1.39916154074518,21.47523720700333,60.914259652184256,100.97288663269151,46.07332090662119,40.006076963048876,64.63576160116513,31.21062662523646,145.75699835948154,0.9740273657820753,0.5115919544573804,7.384679597761848
0,382872.5,2975.211452126503,1305,428,3.0490654205607477,1.4588146184434767,23.11966303368535,55.65268378271923,100.01370000358077,39.31857342356859,39.506169744214894,68.17657893036393,29.121737914291458,141.48146042772422,0.9763731512412336,0.5182696645597895,7.2846284515799615
0,419172.5,3162.1820122003555,1389,435,3.193103448275862,1.4414471369185717,23.85508371442184,65.35723542116631,101.99258376571254,53.79133421050454,44.480181281395375,68.01124615932264,37.24253665889227,143.3478399010774,0.9780747126464387,0.5344999147367706,6.995217152739839
0,360353.0,2769.2875694036484,1194,416,2.8701923076923075,1.3783817534473142,21.281781037076332,82.10644166344544,108.86093327212988,71.38471403491818,51.06579352075647,69.04697203169223,44.69273985563989,154.12237846148366,0.9787171754333591,0.5052826988655048,7.679740742768416
0,308013.0,2551.831728696823,1104,393,2.8091603053435112,1.4086158701093785,21.14146211875413,6.697680421875576,59.89757578271933,1.6413550540251503,15.508185279906405,43.31626836648564,11.43447535258185,114.10221687120479,0.9293384971746974,0.4910593197310017,8.03911919084612
0,334841.5,2883.044928908348,1276,384,3.3229166666666665,1.463331158174838,24.82353012426519,77.83034548066875,96.49691214407001,67.85519731256531,53.745579644651976,68.0429755985971,47.2061611736972,175.6458608818117,0.9761263137229562,0.5318500282761169,7.458582908056782
0,354820.0,2880.8855481147766,1251,423,2.9574468085106385,1.491384363902824,23.390737673571323,29.922291953671106,76.29809532988267,14.578941102437199,24.524724171724927,54.28369062409374,16.81447953081489,124.95620301087355,0.9611551009392201,0.5106236695330723,7.2101231934591
0,343770.5,2793.044930100441,1217,402,3.027363184079602,1.4231413108454622,22.69275572383255,68.24062514052581,107.76021086024275,46.54999652518018,46.1584001048827,71.1446128076572,33.31440622454798,192.8789408839861,0.9721287068363105,0.46852128960752915,7.816594789981349
0,324055.5,2742.358636379242,1202,393,3.05852417302799,1.4577317774270149,23.207539728607646,54.24961789722811,98.54110198016029,38.55591401946713,38.25220185615963,66.9007962425116,28.409127328068042,154.22539527149786,0.973070379264002,0.5213396989456882,7.029691122407607
0,330876.5,2746.0154950618744,1202,396,3.0353535353535355,1.4385790468649178,22.789775336477238,72.31583514008639,109.7117703658885,59.69950965562447,48.6367242928714,72.69174999222184,40.65560889792444,164.05412026375768,0.9783740402664766,0.5284393845787243,6.968092559423716
0,425426.0,3180.9931958913803,1382,467,2.9593147751605997,1.5170534946148095,23.7849066871965,70.61172864947613,95.20564647331707,60.988208753102754,51.43430390505231,71.38375572051639,45.066104736066336,142.62770010545017,0.9811625480817685,0.5360575259419474,7.425490407642305
0,387332.0,2965.880494952202,1281,454,2.8215859030837005,1.5014870963411233,22.71035470949449,67.42683648168591,88.61554849425869,58.302300309161,48.3186745071547,65.79952820561874,42.45866279542094,134.8757937996068,0.9792208682397445,0.5293217316779619,7.300299131838166
0,337461.5,2715.814482808113,1168,422,2.7677725118483414,1.4605992090949633,21.856265988950735,31.6639534506265,78.29681514964618,16.251614945140556,25.203214950203837,54.0043403708566,17.456951991822226,131.4248795041816,0.9593872825368425,0.4996520298173473,7.2496871881000935
0,446058.5,3114.2896646261215,1338,492,2.7195121951219514,1.4758064244936482,21.743336614361304,71.33749559468689,110.04913747007426,56.986487841335816,49.86050064777816,75.97634757883571,40.24363281048717,137.6719738679212,0.9831214454143317,0.5463403465135008,6.751120639086675
0,376941.5,2932.9515631198883,1274,448,2.84375,1.514165991274508,22.82106075241754,51.17735023267549,96.52947339650146,35.09941620879121,38.1225982399072,69.51615736842463,27.44329617362611,129.9111409857249,0.978489082021199,0.5277807114204062,7.02704406990291
0,411169.5,3110.230783224106,1327,495,2.680808080808081,1.597552834050191,23.52688009425513,50.93950202857513,90.03455352317447,37.03544868428064,40.68240038589102,69.89505436863865,30.471700582047287,121.52655482762131,0.9808893150618738,0.5616075734048529,6.657108873440422
0,384990.5,3039.5545970201492,1333,421,3.166270783847981,1.4576801245745026,23.997714614428983,19.215132761812782,73.74828624020613,3.268540413012992,20.274479373775257,51.31767852741021,13.921241260529378,131.38702334603113,0.9485674476080805,0.4908463696908973,7.614318805905661
0,402668.5,3081.4023563861847,1326,490,2.706122448979592,1.6135853686096628,23.580291187272735,25.474563671622494,71.77289839012528,10.862629667251516,23.499979881102618,56.86898527119563,15.285796144814334,116.93895653233943,0.9653358882101895,0.5322763766671906,6.871540459739854
0,381052.0,2855.512966156006,1216,446,2.726457399103139,1.4232598175577087,21.39853432047351,27.826166804342694,80.08474266875147,12.616018483006844,22.614088297070403,53.08885122004048,15.345208770371631,116.7572164958531,0.9604336861099673,0.478305677494577,7.679109322412795
0,397145.0,3033.2774649858475,1295,485,2.670103092783505,1.5814752798096414,23.167286959651936,47.72843529833221,92.49660629701867,30.72436412848784,37.83414083192866,70.72518535399395,26.01716021686433,127.0308658508534,0.9792899814353597,0.5489689636741681,6.7285437920401225
0,317286.5,2749.8733575344086,1183,418,2.8301435406698565,1.5585094228717578,23.832729985289514,26.232649941151966,73.01673630013711,12.193539254268,23.101832211821065,55.17580325949574,15.312964724582315,125.76458067612158,0.960689045465791,0.528135548092252,6.837255216550438
0,330129.0,2780.6256655454636,1206,430,2.8046511627906976,1.5708404896267822,23.420781245786202,61.02155308727679,98.57108064329515,45.488613135871034,47.56370154049188,75.4642375250413,36.31369942088402,153.14569388450667,0.9802326657843137,0.523599441346539,7.282954021047515
0,473878.0,3410.9587042331696,1483,508,2.9192913385826773,1.589784712520944,24.551971777512406,61.66221242321109,103.2848768988165,42.37474182466909,48.790527515569934,80.02168555455978,35.22337995595823,149.54872492478893,0.982428737566214,0.5343683108817711,7.119051863834146
0,335819.5,2689.873356461525,1150,420,2.738095238095238,1.4382726434885407,21.545558473529947,69.09008281573499,107.78571635610766,54.86090890269151,46.527216294345415,71.38357021761179,37.56085449390911,160.07752394730534,0.977623759211089,0.5301611507261348,6.820581128037401
0,398042.0,3016.306900024414,1291,477,2.706498951781971,1.5470905080368402,22.857154056945976,40.951299676684414,82.4931934843222,26.682970476139438,32.04643666697809,61.44354834385695,22.812736705322095,121.34287298929999,0.9734249523388768,0.5479202069353438,6.67268258670171
0,430688.5,3150.0886467695236,1311,540,2.4277777777777776,1.6437401973816343,23.039989418120634,56.30526174534565,97.98559482442015,36.625117947848686,46.50591921853226,79.50072123270728,31.973436021201287,139.70633253624948,0.9828269604422399,0.5480329353570708,6.881108543948495
0,223645.0,2387.3565497398376,1058,313,3.380191693290735,1.4807127367032573,25.48445659677481,53.66095834566395,93.53697373427468,40.76323402404923,38.72560312034287,65.25666335733486,30.08105827390247,174.1430157340048,0.9688615938579062,0.5190618162418469,7.08057307001369
0,281067.5,2453.5058275461197,1056,379,2.786279683377309,1.4239426472288685,21.417242640300888,79.1029598424882,114.17670354601424,66.40367144399137,52.13121971482934,74.26158123619906,44.127459085376366,179.5846335568964,0.978036202277673,0.5458559922530719,6.780723705620495
0,280423.5,2453.162680029869,1057,378,2.7962962962962963,1.424794997566181,21.46042373300144,82.6670946524305,117.92172615919068,69.95833020478243,54.31249454531042,76.71964380725035,46.196358792073184,180.94140095413513,0.9794149669252787,0.5469502970670465,6.753169396393671
0,290411.0,2549.2043085098267,1113,378,2.9444444444444446,1.4486847949974346,22.376709582367965,78.26165518618349,105.86167800453515,68.7096721288096,52.82989683660734,71.91962005007197,46.474676347792034,154.5657269711708,0.9804136068878323,0.5448080125299494,7.203310955825767
0,239352.5,2371.741326212883,1041,325,3.203076923076923,1.413501007927638,23.50155907486258,84.53048104633119,118.98485184364147,73.27565210965787,54.84799981821441,76.44231064609963,47.595944464409044,202.38444333641993,0.9770641531115065,0.5422868990728757,7.029258833086883
0,240964.5,2261.1382954120636,968,357,2.711484593837535,1.4341365636846921,21.21784076483869,62.61586163390976,104.94429590017825,47.23249010347941,42.36777667390027,69.36807660684761,32.76227712218011,176.0058567960064,0.9726604970386201,0.5091643375791136,7.221900687208404
0,332960.5,3303.363689303398,1495,352,4.247159090909091,1.5804877755769828,32.77329191843524,62.58687671024627,93.63175547278809,55.916760413499546,48.90798360194281,71.80457547936459,43.74805315941893,178.0243258612037,0.9766150286363922,0.563859924624894,6.908625472299858
0,268921.5,2808.486492753029,1273,300,4.243333333333333,1.4201170229974174,29.330478894310083,47.77933752291176,79.47008902854151,39.653464257659074,33.742536480520926,54.080870445286436,28.461867138923704,174.4040252227107,0.9559193919544442,0.5021072484391454,7.7078887324940055
0,298986.0,2789.925093650818,1232,352,3.5,1.450449184911668,26.03360032972288,70.74241348140495,100.69166912632822,63.03215392561984,48.924481193742054,68.04127334215077,43.56917338467042,179.29589443702716,0.9744471781180538,0.5534772162004206,7.120721699340533
0,227449.0,2575.474300503731,1153,288,4.003472222222222,1.4599492633513447,29.162879909584923,76.94461308663391,106.20027163438374,70.58080972342681,52.95442483453919,72.29332768293843,48.40153239316678,214.77136581086395,0.9733888165005592,0.5481480209294153,7.098932903068301
0,223399.0,2597.332166314125,1177,282,4.173758865248227,1.4857452361022208,30.197692837344956,55.52238832950704,90.0285134101002,37.41317027904819,40.87976159415823,63.54329296069831,29.077622216245206,212.39655107538343,0.9612936060755662,0.48859565390464277,7.452290084887774
0,211691.5,2546.663118124008,1153,266,4.334586466165414,1.448796952168604,30.636530220689526,65.41965386145328,109.50909363608501,40.935398991842135,46.0136633258721,74.18734835685656,31.05146487118,257.9253040642383,0.9645821600235727,0.4516667888713932,7.989119647212307
0,330700.5,3260.795149087906,1480,336,4.404761904761905,1.5037171095900974,32.152310033747206,69.20723536036036,103.90891248391249,49.25949364543114,50.93620112016916,74.51655750598775,36.90434470548541,195.90444191040052,0.975180948632518,0.4971791363638686,7.579797516021575
0,328363.5,3280.9961589574814,1482,338,4.384615384615385,1.5254923278622623,32.78359438577597,65.46826813278075,100.89178624759441,45.14869758602241,49.56472540478546,74.08556086235191,35.04374524967318,197.2192417685776,0.9743649284997684,0.49893298478827064,7.548161585797698
0,267801.0,2705.2388001680374,1208,336,3.5952380952380953,1.5156328766509461,27.327444505190805,42.07425201040681,88.15549363371176,40.96411818038474,33.044411625362414,63.84422905428561,31.82481469482655,171.91603678441987,0.9662085777388236,0.5378922714554997,6.8814507612163816
0,242025.0,2561.4986844062805,1140,321,3.5514018691588785,1.5119925627517818,27.109908109555235,68.60288025359348,103.36784172268678,59.14204241132426,49.876318356164944,74.01566457814305,43.006697671935946,193.70647011411032,0.975594931503707,0.5446934399146155,6.856904266824565
0,171715.0,2402.2194678783417,1081,275,3.930909090909091,1.731211600617302,33.60602377109573,56.23199394500042,85.09924144310823,48.921550752670086,49.439816457674695,72.96016735370542,42.984940381546295,224.1557880881897,0.9711170971433715,0.6002503219406732,6.338277603128801
0,183338.5,2498.4864933490753,1112,296,3.7567567567567566,1.7953239499614102,34.04868457769513,46.221769881392184,79.39304333560179,33.91484177522847,43.04762742845944,71.56742947216881,31.801731223469407,191.96307047415004,0.9716496042585272,0.5663057330126479,6.737787388192448
0,198623.5,2374.6286284923553,1051,312,3.3685897435897436,1.6509224739268011,28.38969771077181,59.071872941520894,85.57111359145136,52.435647368806265,48.64872562336284,69.50032983200984,43.11627377887113,198.80780678621315,0.9724197388179001,0.5817452945577049,6.516839235117117
0,237575.0,2770.1017161607742,1256,294,4.272108843537415,1.55430495632958,32.29912035305426,61.906226981238355,97.47933186013259,44.86305732484077,47.7141149885998,73.27708319572542,35.06443535287849,208.47838969200427,0.971950545424016,0.5043555569092972,7.471889353469013
0,209198.5,2706.3443582057953,1217,305,3.9901639344262296,1.7743196055421047,35.01124427370338,50.306213882565295,78.18169645863922,39.18300847286394,45.9107707276386,70.29621662440151,35.570872959062044,175.17944172459147,0.9745893725266898,0.5656903047877376,6.957232393766693
0,171491.5,2139.148397922516,949,274,3.4635036496350367,1.5162617389200048,26.68328091091667,59.26991531616069,93.90304431095352,51.96918769661495,44.17468464567614,67.66531719187986,38.86911341157125,218.2409595615979,0.9664118406887952,0.5475410480540166,6.682836214826333
0,246776.0,2801.5819450616837,1258,327,3.8470948012232418,1.6669611307420495,31.8056107356291,50.57791601639416,81.64232824297584,42.58930247030625,43.0988949265746,67.07752750016662,36.729600678249966,191.52761890377573,0.9696363342973829,0.5825455204210206,6.454431852252155
0,167035.5,2364.8641278743744,1073,256,4.19140625,1.6444887464042075,33.4813997222568,54.414437470876045,77.61177044501397,38.72195727516309,45.558937630876294,62.96487407315624,33.35617360844198,225.13921547476465,0.9615443275933439,0.562904333612011,6.692013911904782
0,174178.0,2385.8519345521927,1088,237,4.590717299578059,1.4804165853322464,32.680875045105815,55.96760207247456,91.15819682303301,46.88335737776123,41.25363228081728,63.85203494830017,34.75400048240408,244.06024513621225,0.9571287528784791,0.5021759340445754,7.479474910906639
0,174609.0,2343.9940712451935,1064,249,4.2730923694779115,1.517310104290157,31.466351711725153,62.59500785095268,90.3874482893982,57.028512546426306,46.688879329239526,65.43358012861482,42.59542221376734,252.49987617647702,0.9610731775839779,0.5518434924418202,6.879436322368594
0,166830.0,2433.969685792923,1121,217,5.1658986175115205,1.4581130492117724,35.51045034681352,51.28249546775633,82.78505448969608,44.64336483636648,38.16133427214367,57.18462616809559,33.545078539355515,270.5558837437828,0.9420983980343334,0.5108517557602551,7.415022675057171
0,196904.0,2470.278341293335,1123,260,4.319230769230769,1.4828545890383131,30.99111792275906,69.19082813891363,100.02188163572848,62.24538667031989,49.29279904613982,69.6404749929061,44.39424757257314,253.94017792641066,0.9652073794359892,0.5365402394644779,6.96115536201448
0,209261.0,2584.361600995064,1174,273,4.3003663003663,1.531589737218115,31.916720672737725,60.06632407910091,90.03022446037778,53.92508627091251,45.23230118964534,66.12359650090211,40.41962783844303,214.9591922849756,0.9665770467818677,0.5392901818664773,7.119756436563729
0,173201.0,2344.964633345604,1062,246,4.317073170731708,1.5083746629638397,31.74842600009055,66.58964524673495,96.31214306493348,60.38912620764626,48.61656528947082,68.88793429849184,44.0684420876955,245.3578355343352,0.9656273525902361,0.547076839279856,6.965598529024197
0,192494.5,2415.467160344124,1095,247,4.433198380566802,1.4050531313881696,30.309861334744134,27.02295675965467,71.0585768953469,18.512136505647682,25.021045803748194,47.561585666717235,19.05445275587167,192.50456995218957,0.9269429914436094,0.46427002816052215,8.122457861992602
0,138322.0,2112.655977845192,963,216,4.458333333333333,1.5037954916788363,32.267573348599825,71.59930387292796,100.37191358024691,65.70241529171955,51.52582453220251,71.16855465426866,47.061108469728886,263.4821058710852,0.9660312530717148,0.5377400792314554,6.956593142103354
0,760352.0,3620.7862569093704,1419,795,1.7849056603773585,1.4836615146668912,17.2421366922475,73.61034655462036,120.34155685862575,56.712337947265546,54.39605449803168,84.87903154127585,44.063581046654505,113.08397435527098,0.9886332595972611,0.4572018840664437,8.38911745019239
0,648831.0,3289.9334503412247,1256,777,1.6164736164736164,1.5041081575941964,16.68178941461508,49.78096693144464,104.63319336169654,33.95410139438802,41.128856095501625,76.15983060747267,28.622463425804934,112.89494971307192,0.9839890656060085,0.4606374737236683,8.430442511719159
0,693234.0,3490.845132470131,1365,779,1.7522464698331195,1.533876007235652,17.578479617114,61.0734340541786,114.62569369013528,44.395113487282934,50.068587685783484,85.69171783633206,36.968112889388415,123.76952523218343,0.9868694698952404,0.46544545328924714,8.450389195806535
0,771102.0,3445.070522904396,1260,874,1.4416475972540046,1.4281379117159598,15.391622519180043,66.80060295666703,118.54507645926411,49.740783117213326,49.12887789701505,79.34221058915902,37.7045608514586,107.39812213765427,0.987164762491863,0.4343608047336127,8.758425871759387
0,816440.5,3723.146648168564,1434,818,1.7530562347188263,1.4367391132605498,16.978360289290904,62.08411934404763,116.324488581532,46.92475098293965,45.80369692644581,78.61542001930688,34.407431980627344,103.9833264117192,0.9869428548615262,0.45157471388935566,8.597808108638077
0,858875.5,3796.8623737096786,1423,860,1.6546511627906977,1.424863091332795,16.784928531425447,65.28383042703754,110.86782183072121,56.189231724656395,46.56667776223436,74.2350974855176,40.0266754980022,113.31829152605778,0.9849896129154972,0.4355513424504353,8.734285818304498
0,711093.5,3468.543615102768,1353,786,1.7213740458015268,1.495524850107616,16.918724204159055,57.24128080281497,115.46505080595567,39.098410092359074,43.475749869275205,82.4147878254045,30.600553145032325,103.62970537160453,0.9874212378367534,0.46470779802695744,8.121897951412562
0,942314.0,3794.0553666353226,1369,1001,1.3676323676323676,1.4542594082227367,15.27607159088615,60.07758567218027,112.03322097916693,44.97998860161022,46.38021236154162,77.2924609153896,36.329603814291275,85.78558627103986,0.9889999163144654,0.4627814034417303,8.496892035863667
0,949254.0,3797.68783891201,1369,985,1.3898477157360407,1.4205523495292092,15.193439186793182,66.76251144820222,117.63828204662339,49.73883489745748,48.20322235055315,77.92701386754437,36.58526349829993,85.88564636086386,0.9893860948366096,0.45282062353877367,8.565112632246642
0,896405.5,3691.372040748596,1328,919,1.4450489662676822,1.361473127953811,15.200963786166477,76.07904496112852,135.9411315009767,54.55035184262622,48.76171184451777,83.09498430435853,35.23239975363821,99.5418596068804,0.9888571494035563,0.4413245916307691,8.504592104734535
0,897709.0,3761.898955345154,1387,905,1.532596685082873,1.3982649165820995,15.764444547427908,67.31073862663166,121.95557485251766,49.948134014746245,47.99315698869833,79.15314917607698,35.68147060052234,113.46711174681727,0.9862041977412215,0.4306269482748987,8.950776594301173
0,937493.5,3901.0431804656982,1474,940,1.5680851063829788,1.4779409137236685,16.232792969613048,71.6299286930916,131.01333540229223,49.77582349374982,53.57034553242283,92.29621029396056,38.175760004306035,107.97380531806353,0.990087857560729,0.4630899561554747,8.395135262842349
0,975363.0,3918.207607626915,1434,959,1.4953076120959332,1.4099427597725154,15.740140702964366,71.988863486634,132.8596290301235,50.38360071145705,49.73858328611397,86.43774036186159,35.371799134820115,96.43581786153217,0.98986268404942,0.4662512408732986,8.364609190911189
0,907261.5,3998.8278859853745,1537,859,1.789289871944121,1.4552397517143625,17.62515488834725,63.109262938324584,113.36651611813528,52.33053519586331,46.786189928430396,78.26176411842165,38.78888042671214,106.00203334401004,0.9869633113693301,0.4560032563504213,8.507641531955015
0,626162.5,3254.4115839004517,1278,709,1.8025387870239775,1.447071646737069,16.91445073351637,65.19839819358086,124.6089402738323,44.557023381473606,46.133366770814646,83.83902729961153,31.955695775068513,105.8227196883961,0.9878878156954083,0.4658778557211788,7.998430489710987
0,758847.5,3715.229912042618,1478,781,1.8924455825864277,1.5211462118541603,18.189337514238627,64.14769933415229,112.30808927869097,54.376216086035214,50.56609576051159,83.00109786254349,42.45906142300366,120.20552168692915,0.9870473106246692,0.466405770697877,8.419555811319018
0,858750.0,3862.8796257972717,1489,816,1.8247549019607843,1.4148751091703056,17.37623173612771,64.3452203413266,110.59871656856161,54.27201355693386,46.71360516054548,73.47959719961075,38.321670694921075,122.02230738333768,0.9835330295277814,0.4220019504640666,8.986782533173503
0,640138.0,3240.9628797769547,1249,754,1.656498673740053,1.4711609059296589,16.408712477765935,63.44021317850036,118.31019616754412,46.277661917332274,47.51753077835948,82.67417875603648,34.94270196308406,104.59874063888594,0.9880158490879516,0.4634409949070322,8.322226919722567
0,971727.0,3907.5801932811737,1422,960,1.48125,1.4048390134266107,15.713449319534535,75.42289981833099,128.06994769690576,57.774767785982185,51.46163984839073,82.86098073336102,40.0292177034681,92.73286386409973,0.98996930900654,0.46409148897366337,8.414595786789288
0,685586.5,3255.5242859125137,1195,799,1.4956195244055068,1.3926834907046741,15.458936802527736,61.58739952136824,117.66015783327485,38.98926482370746,41.47914829907172,74.73565869981583,26.824099791060064,82.49273270196888,0.988057770224747,0.4980805071626576,7.9853978680480715
0,808655.0,3806.879622936249,1512,760,1.9894736842105263,1.421026272019588,17.921527058544417,66.94291370788082,122.2067686577555,47.33575866750209,46.974765875251286,80.5576525417367,32.99076579620524,101.69895295958595,0.9878037873965154,0.4619638172904691,8.359112478031653
0,1005805.0,3994.893899202347,1456,950,1.5326315789473683,1.375216866092334,15.867068930741176,70.90856925968768,122.58181752458069,56.258848322729904,50.89787227651357,77.81757101403416,40.73607458635246,118.04327643415098,0.9858578898606445,0.41251115802960847,9.269028396198065
0,807324.5,3659.7639627456665,1417,851,1.665099882491187,1.4936583740490967,16.59044444088079,63.66215179617652,115.33398956933061,45.73204175916581,48.26106945640419,82.27454457477569,34.80807892049066,91.36692042937489,0.989560815857922,0.4822022582458537,8.127495149959788
0,852375.0,3665.178174972534,1343,927,1.4487594390507013,1.4605789705235372,15.760118556146058,63.70072315518318,118.32684959609176,47.51023526038165,48.7705636348193,82.16963252997573,37.090988499983794,101.07489991663425,0.9884590601249909,0.4611550824899625,8.536192875473027
0,914832.5,3776.557897090912,1382,968,1.427685950413223,1.4623179653105896,15.590164920987975,78.07796148234084,131.54570346605112,57.709458833167886,56.66985265672172,90.59161231105517,42.549530053063854,96.83012700835525,0.9912269451661838,0.4743107817020791,8.208338717758757
0,940057.0,3775.6390702724457,1350,957,1.4106583072100314,1.3743315564907235,15.164453207590368,74.86373776074926,124.05021324354658,62.511345640311156,51.30574007107172,78.27167010315955,42.40221762227558,117.46607624134612,0.9862795735331317,0.41051206049613054,9.150609481475481
0,847613.5,3729.5284593105316,1442,889,1.6220472440944882,1.5124086626746742,16.41005308292894,65.59425338822939,115.37532002327725,48.14640411626771,49.01353993598164,83.26572269273007,36.11797588364578,81.52038720234503,0.9909903441044988,0.5064765066802603,7.62736633864125
0,660464.0,3371.3060289621353,1303,766,1.7010443864229765,1.5112072724629957,17.208665939273665,59.290238032738266,107.25148332127706,44.17707680007374,46.02823668782364,77.89395435978471,34.05951231693905,95.5582499384249,0.9878975719188765,0.4767951107735976,8.081950143699496
0,854418.5,3562.793400645256,1237,978,1.2648261758691206,1.415917375384545,14.85629912704534,62.619859214770216,112.48234315821145,48.08370158027949,45.83501992307052,74.45525841944436,35.7460335195589,74.67717686591939,0.9898631957825663,0.4841834621668501,8.36593539511114
0,864495.5,3820.8278859853745,1446,873,1.6563573883161513,1.4602250676839845,16.88698869377974,68.05391497499124,120.24024009037056,53.46757021383791,51.14451271349217,84.03638346316579,40.16499257033101,111.37067346855243,0.9882378638637141,0.45853300723943474,8.565211247378839
0,757907.0,3630.3354667425156,1412,783,1.8033205619412516,1.4587488966324365,17.389119774706657,66.34285670353366,120.65127044598569,49.057145648139105,48.47170468849407,83.08335944019298,35.971351401424315,113.67156696946276,0.9872462662981282,0.454030132864746,8.40509646354535
0,958139.0,3945.188271522522,1485,875,1.697142857142857,1.3561445677506083,16.24452245212737,64.34644502164502,112.61170408850408,54.38020586820587,43.77917056947033,69.38625660461945,36.51750206163471,98.87360895505398,0.9849496286034145,0.4183440450757469,9.034609711903833
0,1027281.0,4088.3152565956116,1513,992,1.5252016129032258,1.4610374376631126,16.270447557496382,70.08721990064602,124.94834352280238,51.597228588789626,51.410540469749826,86.56470210167387,38.382211639034445,92.25307153261653,0.9906135325299856,0.48643552685796565,8.256021830305716
0,1027304.0,4094.3152570724487,1517,992,1.529233870967742,1.4648672642177973,16.317874187481245,67.09938904778106,125.40192867926936,47.27974620962426,50.1493787751929,87.39347113833557,36.25020313329335,98.61191357458898,0.989878309369678,0.47497958096954535,8.390440491199175
0,982736.5,4054.886762857437,1545,884,1.747737556561086,1.3897723347000952,16.73094126410942,68.82641274583023,126.3148442648157,50.485415659915944,47.13856707764039,80.19028973052771,36.225102372812636,97.89767440868252,0.9882754005194399,0.4435885828629136,8.601628747406771
0,972850.5,3869.3030631542206,1380,1007,1.3704071499503476,1.4284414717369216,15.38931849707086,43.80596692716204,102.54143963271592,22.520614394887957,36.77071983911983,68.9800080449194,25.693716546532148,65.37731649699298,0.9882218854210892,0.5251613738830554,8.264002056397981
0,858215.0,3769.6289635896683,1446,902,1.6031042128603104,1.519773017250922,16.557741968078066,35.05448013174964,91.85141517390278,17.341901200038027,34.70099024863233,69.08949848168699,22.402334307166303,63.40495961289504,0.9881580233671852,0.5448251597196678,8.034291683834354
0,885039.0,3796.1832222938538,1421,891,1.5948372615039281,1.4305708561995574,16.28290624167449,57.59539803382168,111.59227508488593,36.15613559948535,42.941661118476006,74.56052688274362,31.271317341546133,73.93923819549508,0.989417003807275,0.5329472882789714,8.131965168585722
0,921824.5,3903.4065376520157,1354,958,1.4133611691022965,1.4071355230849256,16.52872384947948,55.37118119050336,113.77843041417528,28.098720099419335,40.26384959367046,74.07955588187711,23.851925126302238,77.08120842412406,0.9882381554483312,0.5201561820598979,8.196213602991842
0,992203.0,4063.7080466747284,1399,999,1.4004004004004005,1.408583727321929,16.643492398842714,46.95739699671079,105.48858150502181,22.429677712022244,34.33351995982291,69.05408673179683,19.969150435441925,69.54421797073175,0.9871945291326426,0.5309205364813929,8.046091538135542
0,1134157.0,4355.070526123047,1425,1144,1.2456293706293706,1.4373671370013146,16.723116188945333,53.94078088578089,110.85647711937186,30.368719788982947,40.38308055025289,75.28767351202784,25.1182416434963,72.16692356279776,0.9895253145020864,0.5383244839482202,8.04646641517087
0,1077432.5,4089.4654101133347,1404,1013,1.3859822309970384,1.3200381462411799,15.52183300625647,52.07776680925743,119.68101081946097,26.30138118983134,35.50247620545244,69.50279248563547,23.127501938135687,70.19936064960763,0.9873434609743019,0.49122906337875283,8.617219562755693
0,834662.0,3630.14455974102,1143,1013,1.1283316880552814,1.3872190179977044,15.78836645806006,41.18065757574973,98.35922940530756,20.07133079243673,33.85205385775291,64.25468060086428,20.0542338509177,75.29136792061689,0.9842667695304312,0.48775390078101244,8.67864044367452
0,955554.5,3972.661367416382,1415,960,1.4739583333333333,1.4215829657021133,16.51610487958834,48.339516342756184,100.90521422261484,27.87403563015312,36.71109551035696,67.23532326495746,24.401497892724226,70.92182800153228,0.9870231818730802,0.5394764026691244,8.105915375376103
0,916299.5,3948.7690086364746,1467,922,1.5911062906724511,1.4761265284985967,17.017117965870206,34.8786957312502,89.40544990514383,14.229694641476177,30.942874276041014,64.04813957606349,16.568015436347277,64.37876296860475,0.98575127349844,0.5445959434361143,7.980164877843709
0,1031772.0,4196.266490578651,1468,1044,1.4061302681992338,1.4853979367534689,17.066418220259195,39.15993232380177,88.9666845448756,19.495235522565693,31.823594226956427,63.59668212616605,18.638054784376575,59.276221244664754,0.9872303290825095,0.5498114936319862,7.741229343306066
0,988692.0,4177.4136749506,1464,1025,1.4282926829268292,1.5177628624485684,17.65037545733583,47.719653471944554,98.00350459816073,28.063757163801146,39.15567770938358,72.04145167015106,25.98573920328797,69.62749279522143,0.9889220387239887,0.5526047978246131,7.794780312329985
